TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,Cluster
1675,388,7661.822030139026,209,1,40,61,249,93,1,33,0,133,1,24113175.60270159,94,1
1676,253,16223.216024548512,617,0,32,230,213,60,2,57,2,22,1,8650019.053262673,149,0
1677,142,26993.61120525139,1318,1,5,95,429,61,1,36,1,101,1,36115557.03611759,49,2
1678,280,41386.44526000394,1650,1,7,86,357,11,1,55,2,37,1,26166570.130675837,202,1
1679,45,151874.8693119126,1514,1,6,530,98,99,1,78,2,27,1,19913135.029706035,285,4
1680,454,412.90588864608765,2231,1,2,506,100,35,0,52,1,31,1,8564638.66218674,51,0
1681,71,52172.994014281176,1138,1,20,460,541,9,2,67,0,28,1,51714732.84618066,232,3
1682,248,155248.9469922565,749,1,38,73,273,84,0,63,0,155,1,6990995.078255421,340,0
1683,315,37051.22995198574,762,1,36,188,83,31,2,54,0,123,1,2030634.755664961,121,0
1684,456,37499.49161867416,1474,0,32,427,207,20,2,54,0,118,1,36381508.036294624,187,2
1685,357,29339.917766926814,1125,1,6,208,447,64,1,57,0,30,1,44686903.02651487,220,3
1686,442,14882.469417876835,605,1,13,413,303,52,0,40,0,30,1,49339707.82593808,324,3
1687,178,4715.814049515572,719,1,10,434,546,64,1,44,0,73,1,28898858.9671644,279,1
1688,210,157320.64280316784,976,1,2,123,279,44,1,62,0,97,1,27385702.85375009,189,1
1689,464,159773.9667897734,868,1,24,177,544,95,2,28,3,197,1,3827345.2741375347,262,0
1690,445,82289.31274697397,1652,0,24,276,147,65,1,59,1,103,1,16671510.672248598,78,4
1691,189,155198.46707483663,1504,1,13,57,56,20,0,56,0,27,1,49633304.70206295,152,3
1692,372,1168.0854532473036,1768,0,1,158,561,98,2,21,3,135,1,3150622.3107187026,3,0
1693,141,90668.97903867194,1365,0,1,567,184,29,1,53,0,88,1,51470185.10480195,66,3
1694,492,10272.643359094556,314,1,1,538,240,29,2,21,3,146,1,3273535.9527308317,120,0
1695,166,15958.701257268407,2206,0,18,307,397,66,1,49,1,146,1,9588234.00460889,248,0
1696,83,142166.5715937237,939,1,42,339,343,32,0,19,3,184,1,4803403.668576447,290,0
1697,142,27211.684448505213,148,1,1,399,187,70,2,25,3,177,1,3044342.7230987516,35,0
1698,333,10918.78630206886,550,1,16,52,564,54,1,24,3,70,1,3731146.931603753,325,0
1699,378,36386.91423874029,1496,1,15,560,443,52,0,78,2,121,1,28352339.16143539,235,1
1700,2,77802.65768669617,780,1,13,281,279,31,0,58,2,12,1,30646365.25481257,13,1
1701,372,46202.22938185928,1293,1,15,158,356,24,2,71,2,61,1,17086160.037446614,78,4
1702,214,8487.673479128054,1372,1,16,601,1,39,0,48,1,24,1,15298057.351316843,340,4
1703,275,4233.226038981645,552,1,26,595,196,36,0,20,3,240,1,5910557.023155106,225,0
1704,181,98020.8742117014,876,1,33,294,514,18,1,67,0,77,1,31188348.500252802,21,1
1705,450,100124.87716976149,1013,1,15,479,90,8,2,33,0,110,1,21454634.951420307,2,1
1706,149,61116.01618438486,152,1,7,29,403,39,1,21,3,291,1,2179294.346666383,182,0
1707,360,40443.48040260082,816,1,11,637,165,77,2,70,0,89,1,6435867.440183602,143,0
1708,377,8108.064500130654,1763,1,20,643,331,99,2,27,1,50,1,2841515.8267689548,146,0
1709,74,104421.72774054058,2172,1,37,582,374,48,0,29,1,37,1,5394280.9526846,286,0
1710,285,8709.785115775469,250,1,14,576,332,54,0,48,1,136,1,19707206.211811267,1,4
1711,341,28075.900634733345,1905,1,29,531,281,68,0,27,3,83,1,3883877.7946592052,183,0
1712,32,19496.333870052702,1230,1,6,335,412,31,2,21,3,131,1,6363670.215758813,59,0
1713,367,19050.09140006108,11,1,22,598,547,91,2,67,2,151,1,21229319.12374444,90,4
1714,457,16261.58076178761,2076,0,19,152,493,25,2,51,0,109,1,57383300.63607445,43,3
1715,29,15768.896767769707,766,1,6,645,293,10,0,55,0,132,1,28598088.897420526,248,1
1716,425,47433.93936690404,457,1,17,432,48,39,2,19,3,297,1,4782000.409778119,345,0
1717,238,3255.934837733008,832,1,19,500,467,43,1,26,1,120,1,25639631.204825733,70,1
1718,492,49142.17977239234,946,1,17,424,36,31,0,60,0,147,1,3431656.404505429,257,0
1719,63,25075.37434329643,1205,1,17,252,44,19,2,79,2,228,1,19609224.26437762,207,4
1720,485,26361.60263915464,1431,1,19,605,230,39,0,52,1,130,1,27793993.279739913,198,1
1721,60,28174.841272876274,1127,1,9,179,387,10,2,21,3,69,1,906847.3466941232,174,0
1722,25,8180.75558121526,1836,1,32,376,310,52,2,25,3,178,1,4799060.978385479,24,0
1723,198,18789.61502617456,1740,1,39,452,495,39,2,21,3,148,1,3115144.082819304,350,0
1724,371,56316.38563610388,1033,1,26,469,170,10,1,58,1,107,1,5523437.21184624,319,0
1725,264,23268.19329966518,1984,1,32,9,5,80,0,51,0,172,1,51917947.48270608,318,3
1726,234,61350.243001213035,374,0,38,426,235,51,1,27,1,10,1,10866807.299671974,54,4
1727,68,6541.167863417971,681,1,5,392,572,22,0,52,1,74,1,21509034.90086605,190,1
1728,279,23042.043269624177,1930,0,40,421,461,30,2,27,1,135,1,18478922.820120335,193,4
1729,332,150120.187382398,1020,1,36,652,216,55,2,27,1,36,1,30513254.04565558,218,1
1730,49,52096.26453980298,342,1,5,141,219,13,0,26,3,80,1,4380301.567113874,179,0
1731,323,76706.23388033666,39,1,13,627,388,94,0,60,0,239,1,29578218.563913465,48,1
1732,62,115727.21004589403,1589,1,42,224,45,47,2,52,2,119,1,15615655.34555071,19,4
1733,227,5555.7998753821685,1336,0,2,374,247,27,2,77,2,163,1,27518232.452613644,31,1
1734,356,41753.93905882058,1374,1,32,526,359,4,2,20,3,159,1,5828782.615898455,92,0
1735,357,107989.64830377679,2158,1,23,311,502,42,2,48,1,115,1,14184506.28351042,319,4
1736,193,86790.10218412934,910,1,33,38,511,27,1,55,2,72,1,13472266.318172626,241,4
1737,354,73180.71644773314,641,1,33,325,218,27,0,64,2,167,1,27386284.464043524,241,1
1738,210,23918.374636033073,565,0,1,271,586,90,2,31,0,73,1,53104897.769543715,126,3
1739,163,27556.967083657106,1321,1,1,505,198,49,0,48,0,131,1,36493448.63077066,189,2
1740,294,37618.624223785046,1310,1,0,638,333,4,1,53,2,23,1,23717874.473265104,257,1
1741,117,23169.25266152224,1599,1,8,5,156,35,2,38,1,273,1,21645713.31982276,142,1
1742,403,71916.69931553965,2026,1,13,273,450,13,2,69,0,96,1,26033885.435734037,116,1
1743,98,45517.721701645874,142,1,14,403,139,85,1,53,0,37,1,32578668.51969411,354,2
1744,239,149078.28188685194,1185,1,42,611,127,31,0,60,2,92,1,18012510.1388068,284,4
1745,376,45315.80203196641,1165,1,13,379,502,17,0,27,3,96,1,6729386.768269352,112,0
1746,383,112765.04849169623,1668,1,38,180,287,75,0,69,0,53,1,20311538.080707498,206,4
1747,270,5783.9691021199615,1879,1,4,433,227,56,0,62,2,164,1,23077521.5401956,140,1
1748,227,62856.563737021876,1986,1,11,387,558,67,1,36,0,166,1,38633735.73658376,268,2
1749,443,16473.59641495105,405,1,18,660,1,63,2,52,0,116,1,37471988.56246154,211,2
1750,243,5513.396744749472,2047,0,11,16,210,31,1,66,0,115,1,20334337.20421006,241,4
1751,22,12303.955236070015,829,1,14,655,246,18,0,27,3,56,1,3110646.296550091,227,0
1752,267,153453.881128806,1041,1,35,319,190,8,0,60,1,114,1,28044434.672092073,121,1
1753,371,61124.09297117203,341,1,5,488,272,88,0,22,3,284,1,4085347.6003043223,285,0
1754,271,84651.77288222376,1484,1,2,373,438,50,2,58,0,161,1,41575869.566942886,140,2
1755,421,24081.929568473442,857,0,19,423,508,81,1,32,0,31,1,52585132.03731261,47,3
1756,217,97956.25991740398,1754,1,27,45,124,91,0,70,2,115,1,12172406.086369902,36,4
1757,364,16180.812893915821,291,1,23,578,332,98,0,38,0,145,1,38454367.12208909,353,2
1758,184,7639.610866474287,726,1,24,538,173,93,0,75,2,261,1,30798398.185515895,72,1
1759,288,17981.93634745668,2123,1,7,628,238,61,1,49,1,63,1,14557938.865913834,53,4
1760,15,142665.313177832,1535,1,42,540,491,25,2,59,0,124,1,19404613.76314797,354,4
1761,4,23845.68355494846,1952,1,8,315,127,63,2,71,2,226,1,18928042.288709138,14,4
1762,187,21729.565416707628,90,1,20,454,549,62,1,57,2,87,1,5085988.723145658,38,0
1763,401,118247.1675234938,12,1,19,313,74,50,0,23,3,41,1,17357345.530264545,305,4
1764,192,118362.26173521111,963,0,6,171,305,92,1,55,2,121,1,25289850.77435525,96,1
1765,255,16237.350401426074,1991,1,7,13,193,54,1,56,2,140,1,6267278.003127217,38,0
1766,5,35201.6457777218,1674,0,1,465,450,43,2,20,3,288,1,5783765.979186758,61,0
1767,289,68027.72647751308,175,1,12,176,241,11,0,80,2,57,1,25601555.117615663,228,1
1768,12,85616.94890329162,1946,1,20,49,523,35,1,28,3,193,1,7485712.793849351,245,0
1769,380,27589.27423080582,1676,1,38,600,69,30,0,57,2,92,1,20616728.388681464,154,4
1770,251,118342.06976824316,2157,1,30,197,565,41,0,26,3,121,1,2131679.850644016,279,0
1771,433,62624.356116890485,564,1,20,624,446,91,2,25,3,167,1,7494941.010505151,84,0
1772,86,59997.3812143606,308,1,4,396,124,20,1,36,0,117,1,4078833.5650178757,213,0
1773,240,15879.952586093412,1051,1,42,212,280,10,1,58,2,268,1,7568495.325614619,275,0
1774,185,18920.862811466213,1606,0,39,499,45,79,2,40,1,70,1,24415108.89303233,122,1
1775,222,19978.92188058663,1477,0,20,206,348,45,2,41,1,137,1,15955315.75691546,52,4
1776,273,59139.222618222855,1309,1,8,20,512,57,0,21,3,90,1,5631306.534268242,335,0
1777,306,11744.637751057888,1059,1,0,362,510,10,0,22,3,135,1,6200625.46349982,55,0
1778,203,88441.8050821074,1090,1,39,593,261,81,2,27,3,92,1,4876415.147412042,217,0
1779,324,52639.42845124075,956,1,2,415,184,44,2,72,2,292,1,28390066.282469396,68,1
1780,333,146889.47266752648,259,1,29,368,504,34,2,57,2,147,1,8343006.366369286,26,0
1781,403,115070.97111943575,688,1,15,274,258,74,0,72,2,101,1,11404835.595116867,136,4
1782,112,15906.202143151742,2122,1,1,423,97,90,2,49,0,225,1,49643347.17312956,91,3
1783,367,3102.475888776619,53,0,28,639,65,75,1,74,2,290,1,20942158.73486689,237,4
1784,230,12627.026707557168,1592,1,33,196,202,17,0,27,1,129,1,29230648.252558026,4,1
1785,256,5824.353036055864,958,1,27,43,321,64,2,54,1,23,1,29079856.09048069,119,1
1786,450,1020.6840943812932,635,1,38,57,513,24,0,29,0,32,1,40742693.43459062,148,2
1787,327,87315.09332529597,661,0,2,291,36,50,1,73,2,129,1,25231418.326875035,67,1
1788,240,36296.05038738453,2131,1,15,604,171,75,1,55,1,67,1,29350847.713200804,357,1
1789,382,50472.830395580044,854,1,10,321,534,90,0,18,3,56,1,2123963.8207511418,10,0
1790,7,15621.495408903691,1967,1,37,518,7,59,0,23,3,99,1,4162662.99531132,340,0
1791,64,70359.89866231095,177,1,16,620,394,61,0,69,0,250,1,28207595.74640975,98,1
1792,346,66065.06728822865,1193,1,42,226,116,85,0,19,3,277,1,3038604.1682035495,120,0
1793,475,50634.36613132362,1944,1,27,591,443,82,1,76,2,246,1,17239976.573049806,284,4
1794,336,3762.7532086284787,334,1,0,551,156,41,0,56,0,33,1,41333880.91085527,133,2
1795,63,40225.40715934699,676,0,2,143,548,4,1,26,3,40,1,978075.2206298586,226,0
1796,243,118483.4135370188,1472,1,33,557,222,90,1,23,3,55,1,6709224.278097014,173,0
1797,174,88011.71618569012,2075,0,41,105,81,23,2,27,3,124,1,5038490.54918198,226,0
1798,137,103363.66867142014,936,0,26,163,162,39,2,27,3,294,1,22604478.501536928,94,1
1799,247,67276.58530630545,1432,1,10,292,481,46,0,74,2,12,1,29477212.242953967,183,1
1800,281,40534.34425395658,1706,1,32,605,171,69,2,56,1,268,1,37242640.23675121,265,2
1801,0,43246.12541775185,1923,1,1,471,434,2,2,59,1,178,1,16214209.885532172,258,4
1802,447,54874.67919459247,294,1,30,198,469,37,2,23,3,139,1,4923370.48510185,102,0
1803,286,62105.42256581425,1073,1,7,464,323,14,0,26,1,120,1,37265672.00437116,80,2
1804,111,130081.67936340749,1654,0,11,513,395,64,0,38,0,85,1,46492802.98762369,38,3
1805,384,20128.342436149436,284,1,24,422,306,89,1,47,1,12,1,36991345.81596869,305,2
1806,10,108847.80689991453,1574,1,18,156,121,0,2,27,3,134,1,1141430.1650453487,184,0
1807,104,48942.27929940967,894,1,23,590,65,24,0,25,3,162,1,5610019.597528601,33,0
1808,85,26601.887046073214,580,1,1,523,218,73,0,64,0,94,1,43449934.25444202,207,2
1809,435,161837.58581389757,2056,0,36,382,50,32,1,20,3,84,1,2693709.264197902,318,0
1810,67,2022.2056559914497,834,1,9,444,401,45,2,57,0,165,1,52441745.71297165,197,3
1811,19,6002.042345373785,908,1,11,674,416,20,0,20,3,163,1,2573936.3177703116,125,0
1812,169,87333.26609556712,700,0,1,350,361,20,2,23,3,99,1,1334020.720210727,186,0
1813,183,40471.749156355945,1471,1,40,179,367,51,0,29,1,54,1,38135489.585209675,83,2
1814,163,8776.41860676969,1815,1,33,208,475,79,0,44,0,171,1,1047248.0715287954,192,0
1815,432,33774.07371308796,1160,1,16,190,550,19,0,30,1,172,1,20934093.73879796,41,4
1816,429,72473.997603855,1303,1,24,321,383,81,0,53,2,25,1,29704079.03141232,295,1
1817,466,119046.76941542451,35,1,9,462,446,99,2,28,3,284,1,7473305.107589452,76,0
1818,440,14947.083712174264,1902,1,15,435,369,62,2,68,0,127,1,26804247.65639555,26,1
1819,421,33026.97093527392,1972,1,40,303,77,68,2,36,1,147,1,29190478.368291605,159,1
1820,226,118329.9545880624,1755,0,26,570,304,56,2,43,0,109,1,46809625.50146631,204,3
1821,169,7946.528764387071,1677,0,28,656,32,64,2,72,2,129,1,5532238.9142868575,359,0
1822,101,96668.01242484896,1396,0,37,368,378,62,0,23,3,52,1,6203649.83702567,25,0
1823,461,129385.05650301333,2136,1,30,162,255,12,1,60,0,43,1,45473356.4652947,338,3
1824,92,12001.07573155081,1234,1,31,483,302,67,2,28,3,34,1,35637512.1489354,216,2
1825,227,156975.36016801596,329,0,33,630,335,35,2,78,2,99,1,18988374.6631479,15,4
1826,30,50472.830395580044,493,1,32,372,142,69,1,21,3,117,1,23962693.63278075,164,1
1827,236,38327.36226435999,2233,1,4,433,24,82,2,67,2,26,1,27796668.6870897,0,1
1828,258,136613.7806775383,2219,0,17,487,6,0,2,56,2,31,1,18247945.985588394,287,4
1829,11,19389.316445122582,496,0,8,121,224,10,1,67,2,56,1,4920578.755693373,353,0
1830,8,86095.49852043197,300,0,14,261,375,56,2,59,1,135,1,22457408.64533756,302,1
1831,39,10395.814357599034,188,1,28,523,284,56,1,60,1,65,1,22219142.29512793,23,1
1832,469,14514.975619060202,1974,1,12,136,84,15,2,25,3,105,1,5737508.573849069,271,0
1833,178,53099.80529810993,80,1,6,25,544,3,2,28,3,46,1,3202850.915068968,324,0
1834,118,37239.015244787646,1675,1,25,281,493,98,0,27,3,63,1,3977206.859745384,64,0
1835,493,31916.412752036842,166,1,5,164,28,98,0,51,0,102,1,56046566.31166809,244,3
1836,287,24608.93990633686,2199,1,7,117,338,39,0,42,0,233,1,20844370.657531057,344,4
1837,430,62559.74182259306,1681,0,34,462,486,46,1,59,1,101,1,35475902.03540021,24,2
1838,470,102578.20115636701,2160,1,25,624,106,90,0,59,1,41,1,10696007.743500544,97,4
1839,385,66551.69369215616,1893,1,27,378,31,12,0,41,1,108,1,9791022.126919122,333,0
1840,262,161031.9263318765,499,1,2,219,572,61,1,67,2,64,1,5816530.025716805,129,0
1841,32,14876.41182778645,1760,1,4,65,558,82,2,29,0,72,1,5067299.645716684,286,0
1842,419,56700.03300849487,895,1,13,434,236,96,0,25,3,131,1,7414446.145894054,30,0
1843,46,61667.2568826098,943,1,16,626,29,82,2,25,3,102,1,1647741.3124883738,236,0
1844,108,71193.82689808715,1063,1,27,247,439,25,1,64,2,21,1,29499080.789987043,9,1
1845,421,17622.519335427227,1964,1,9,342,269,77,1,31,0,23,1,3272062.539987472,355,0
1846,477,122303.73368735434,1316,1,32,480,387,72,0,28,3,80,1,2755825.243536526,9,0
1847,305,52479.911912193966,328,1,5,276,183,34,0,27,3,123,1,5272065.243024588,13,0
1848,357,2557.2927806420494,183,0,2,226,230,26,1,75,2,64,1,28148581.6886361,107,1
1849,78,13117.691504878274,1070,1,35,206,93,1,0,69,2,100,1,19315588.61423319,239,4
1850,156,90467.05936899247,1064,0,24,361,523,50,1,55,2,143,1,6300080.823676827,190,0
1851,31,13073.269177548791,846,1,9,190,454,44,0,26,1,136,1,17072589.13059985,68,4
1852,485,16620.99777381706,1750,1,5,384,455,43,2,48,1,110,1,7959104.798684081,83,0
1853,56,34763.480094517356,2212,1,42,618,582,82,1,64,0,69,1,51864943.39796457,30,3
1854,421,10038.416542266372,61,1,2,425,541,8,1,22,3,69,1,13045713.328969019,269,4
1855,231,65873.24360203314,71,1,17,280,36,97,1,60,0,106,1,52434417.4232744,225,3
1856,142,25650.845401882918,879,1,20,584,45,0,0,57,2,138,1,23695501.863977723,306,1
1857,251,102582.23954976059,675,1,16,392,58,63,1,37,1,45,1,38685266.40858191,68,2
1858,52,149449.81407906217,1701,1,30,161,430,84,1,41,0,173,1,53731098.18547302,148,3
1859,485,36661.52498950437,887,0,28,433,239,20,2,33,1,55,1,38411676.926551126,17,2
1860,491,45695.411010963806,2110,1,4,46,347,81,0,28,3,35,1,6006212.529415019,45,0
1861,4,72835.43381258124,2039,1,5,142,390,9,2,79,2,157,1,27742966.669996075,347,1
1862,201,145718.3385833856,2083,1,40,271,260,67,1,54,2,44,1,12031036.011046171,132,4
1863,18,59094.80029089336,222,1,24,639,143,45,0,57,2,135,1,27699578.542105988,220,1
1864,443,20079.881715426363,608,1,23,4,272,30,2,28,3,148,1,2256570.9676538175,155,0
1865,210,20532.181775508376,292,0,25,137,100,99,1,18,3,104,1,23850404.072128657,348,1
1866,74,9511.406204402962,1110,1,8,543,358,1,1,56,1,264,1,22099524.444778584,82,1
1867,436,52380.97127405102,2009,1,35,509,503,13,2,39,0,225,1,37082425.98792026,228,2
1868,79,58297.217595659466,835,1,12,672,257,15,2,22,3,255,1,732713.2248403428,116,0
1869,70,101465.62377643313,847,0,35,410,286,19,2,26,1,146,1,33040893.606894925,104,2
1870,256,5513.396744749472,288,1,23,340,523,0,0,27,3,32,1,5571982.284338098,46,0
1871,80,88435.747492017,1636,1,17,272,441,74,0,20,3,176,1,3206650.7689860607,168,0
1872,329,59280.56638699848,783,1,3,661,380,0,0,68,0,224,1,22509133.18743352,199,1
1873,475,5349.841812309097,1244,1,24,109,424,4,2,50,1,125,1,20844952.26782449,21,4
1874,234,25150.084621077833,1339,0,3,166,216,69,2,31,0,10,1,26573697.336078793,215,1
1875,388,28415.125679794848,1602,1,32,483,345,24,1,23,3,31,1,6093492.847449501,97,0
1876,368,10581.58045370415,461,1,40,103,326,65,2,18,3,83,1,2837948.6169692366,21,0
1877,276,32829.08965898804,1891,0,7,664,511,18,2,24,3,101,1,15128304.693673592,271,4
1878,138,750.1117370107927,631,1,3,518,437,98,2,63,2,32,1,18971663.0607166,298,4
1879,56,4810.716294264928,760,1,41,31,286,74,0,64,0,102,1,29791320.575427238,293,1
1880,64,25852.765071562386,303,1,2,569,323,6,1,57,2,39,1,23661070.534606498,248,1
1881,187,9652.749973178587,1456,1,11,28,134,59,2,55,0,68,1,6065110.26512998,0,0
1882,446,49471.30883396988,20,1,37,529,493,15,1,57,0,48,1,53252743.10613433,226,3
1883,97,46989.716093609204,1441,0,28,363,316,7,1,60,2,96,1,22457990.255630992,345,1
1884,124,35589.331543506385,14,1,37,289,366,67,2,39,1,34,1,5617076.469088919,106,0
1885,20,154255.50221743353,718,1,20,191,528,52,0,64,0,244,1,808128.6928887974,16,0
1886,347,7114.619725307663,836,1,20,131,116,15,1,57,1,38,1,11936660.04743181,216,4
1887,476,3463.912097502867,465,1,33,643,265,47,1,25,3,52,1,7694006.826937415,315,0
1888,424,20740.159035278233,506,0,40,54,377,41,2,46,1,199,1,11840771.897054523,330,4
1889,41,62721.27755833664,1765,1,14,377,339,88,1,27,1,42,1,33212972.705711905,238,2
1890,183,52257.80027554656,2137,0,13,553,420,3,2,59,2,293,1,30833333.577141427,214,1
1891,243,151032.86428934918,2000,0,23,237,41,0,1,21,3,64,1,6595965.366955868,81,0
1892,67,16802.72547652859,2191,0,34,429,330,96,1,23,3,156,1,1119716.714090523,51,0
1893,1,96556.95660652526,65,1,36,570,45,21,2,23,3,187,1,4481501.7581711775,227,0
1894,88,64879.79882721016,1459,1,12,589,551,24,1,23,3,130,1,15811270.274241937,75,4
1895,207,67561.2920405535,1521,1,30,238,4,14,0,68,0,35,1,41216434.40560141,134,2
1896,13,2323.065963813866,2087,1,14,473,145,21,0,47,1,197,1,30253972.17684324,229,1
1897,20,84352.93177109816,735,1,28,412,251,37,2,33,1,73,1,3583805.657267446,57,0
1898,237,17388.292518599046,1753,1,33,641,115,33,2,18,3,68,1,6487591.982279558,36,0
1899,407,20223.244680898795,2221,1,23,414,38,83,1,75,2,73,1,21993167.309119504,89,1
1900,80,3906.1161741009037,297,0,25,556,587,96,0,58,2,48,1,23350374.315854706,284,1
1901,96,43682.2719042595,31,1,5,582,179,15,2,46,1,114,1,15346796.293906512,113,4
1902,366,44376.87556795687,1735,0,22,93,35,3,1,62,0,102,1,53784141.04423409,116,3
1903,269,69275.5900361322,984,1,2,309,380,52,0,43,1,89,1,16133249.732686331,276,4
1904,78,139955.5512107335,1133,1,4,182,189,9,2,19,3,61,1,4210742.779568433,349,0
1905,62,10426.102308050955,1130,1,38,42,181,56,1,32,0,51,1,37981401.63146955,167,2
1906,236,89174.77348304387,1596,1,7,589,36,14,1,78,2,23,1,19869979.54593332,89,4
1907,53,60623.33219036694,122,1,8,365,275,17,1,39,1,52,1,5360896.521841556,219,0
1908,212,643.0943120806796,2194,1,39,664,434,73,0,66,0,170,1,45057039.817255504,263,3
1909,35,35266.260072019235,2179,1,30,52,101,65,0,31,1,161,1,35202700.29356505,48,2
1910,320,88837.56763467914,252,1,35,73,236,71,1,22,3,73,1,7078236.622270339,289,0
1911,388,105164.79212496102,1981,0,42,45,455,25,2,71,2,40,1,16132513.026314648,14,4
1912,162,149397.3149649455,415,1,6,353,287,95,2,50,0,124,1,55654871.16605089,316,3
1913,94,30761.432241470273,900,1,22,140,120,3,2,64,2,38,1,8366891.162419591,316,0
1914,396,15542.746737728701,1307,1,5,168,350,89,1,51,1,148,1,32426790.68506903,204,2
1915,75,90000.6249320329,576,1,21,519,340,25,2,27,1,17,1,21038473.399459362,35,4
1916,114,1311.4484187197224,427,1,16,460,365,61,2,52,0,276,1,43679747.86838709,171,2
1917,143,19956.71071692189,775,0,25,230,13,22,2,48,0,127,1,48345890.93053968,286,3
1918,451,52126.55249025489,723,1,36,646,444,46,1,26,1,71,1,9819753.6754147,107,0
1919,20,148625.98182676992,2092,0,4,193,92,74,1,48,1,290,1,24207978.080531135,146,1
1920,279,17261.08312670098,967,1,22,395,501,86,1,39,0,142,1,52683734.36905926,77,3
1921,63,41130.00727951102,2211,0,41,167,576,49,0,48,1,69,1,28880518.85591149,125,1
1922,433,31538.822969736233,1437,1,23,559,543,24,1,25,3,53,1,5508354.11823655,103,0
1923,155,97473.67190687003,1532,1,1,140,358,86,1,58,2,277,1,23822215.359906945,330,1
1924,12,35159.242647089115,1435,1,24,498,340,51,2,20,3,212,1,1619552.600266663,111,0
1925,349,55890.33513308019,1703,0,30,237,88,62,1,53,2,238,1,24484010.32579434,229,1
1926,153,42081.04892370131,2227,1,8,580,338,27,2,60,1,133,1,31384700.13531571,0,2
1927,103,27869.94257166028,1427,1,6,520,448,90,1,31,1,14,1,24157959.595295917,100,1
1928,292,36463.64371321849,1331,1,6,478,40,73,2,30,1,28,1,33899466.72206041,131,2
1929,202,5553.780678685364,2117,1,41,205,425,28,0,32,0,33,1,28983774.07000559,185,1
1930,146,64756.62782870568,953,0,41,492,462,80,1,29,1,69,1,9180214.996756006,261,0
1931,62,37077.47950904407,502,1,18,494,384,79,1,51,2,137,1,11836196.562746186,257,4
1932,338,144942.9670518164,594,1,1,299,468,83,0,44,0,241,1,27098077.176637795,222,1
1933,442,45263.302917849745,508,0,14,315,311,72,0,65,0,150,1,28583160.89988908,357,1
1934,440,16350.425416446576,135,1,37,372,455,65,0,68,2,167,1,19432104.54301756,141,4
1935,454,87286.82457154083,1174,1,0,326,124,12,1,59,2,25,1,26217209.000224054,29,1
1936,19,119828.19853708406,1739,1,40,196,168,33,0,52,0,140,1,38069767.62205177,57,2
1937,199,40665.59203924824,1184,0,35,380,227,29,1,52,2,108,1,17026758.239477344,353,4
1938,452,60314.39509575736,523,0,18,308,331,70,1,73,2,80,1,26247918.023717307,86,1
1939,137,70079.23032145649,1955,1,29,430,581,68,0,51,2,145,1,5839212.827160685,183,0
1940,207,69679.42937549113,2103,1,26,584,333,67,2,63,2,97,1,25154645.76814191,337,1
1941,393,3579.0063092201626,30,0,4,260,194,92,2,25,3,135,1,3244804.4042352526,65,0
1942,262,32974.471821157254,2080,1,25,400,548,77,1,41,1,151,1,33260238.23555821,106,2
1943,408,7536.631834937754,2030,1,15,604,487,84,2,22,3,234,1,6181936.386070845,108,0
1944,267,71906.60333205569,2140,1,4,170,216,85,0,74,2,191,1,15020551.693310278,165,4
1945,217,7999.027878503731,610,1,10,431,167,67,0,40,0,117,1,35404557.83940579,64,2
1946,271,11050.034087360516,548,1,36,561,190,65,1,49,1,55,1,8641992.8312133,133,0
1947,82,100918.42147160177,1798,1,30,531,120,59,2,57,2,138,1,10161818.075992307,287,0
1948,186,2928.824972852273,928,1,35,163,121,8,0,23,3,63,1,831005.3644304858,174,0
1949,206,38537.35872082663,1608,1,5,333,126,99,0,21,3,60,1,32796656.057672717,277,2
1950,319,51797.42342867736,1536,1,3,626,438,17,0,80,2,27,1,24396381.041583795,66,1
1951,157,46787.796423929736,295,0,22,575,425,61,1,51,1,56,1,36927174.813593276,265,2
1952,490,48247.675635712294,975,1,40,167,569,21,0,61,0,152,1,45739540.10958911,243,3
1953,252,103779.62319095986,612,1,14,652,329,79,0,52,0,26,1,19862690.03025563,43,4
1954,347,30807.873765496555,569,1,3,16,15,43,0,54,1,53,1,32404999.686075076,138,2
1955,113,17408.484485566994,141,0,32,181,349,13,0,25,3,157,1,5043414.8496663775,155,0
1956,472,89990.52894854892,87,1,38,30,421,4,2,57,2,61,1,23513574.164191943,258,1
1957,490,37434.87732437673,667,1,16,378,534,34,0,67,2,58,1,29429442.65085336,245,1
1958,57,11546.756474772004,1611,0,18,530,510,12,1,24,3,87,1,27329325.429306675,340,1
1959,99,11330.702428214974,244,0,8,89,133,9,0,41,1,275,1,30742330.953228977,62,1
1960,378,79747.14410570946,2067,1,5,389,489,98,2,26,3,90,1,6864475.452424007,29,0
1961,489,12144.438697023235,88,1,24,660,465,45,2,30,1,26,1,17748032.551373128,135,4
1962,143,104347.01746275918,15,1,8,191,134,26,0,27,1,56,1,35947355.33925683,31,2
1963,129,67310.91165015096,1745,1,9,403,406,29,0,59,0,105,1,37807694.02383095,53,2
1964,221,36172.87938888005,1622,1,25,672,375,87,2,19,3,173,1,482969.76484030305,305,0
1965,216,14111.136279701264,1557,1,34,349,281,93,2,49,1,141,1,18300678.65219297,4,4
